"hotel_name";"food";"location";"rating";"delivery_time";"offer_percentage";"offer_upto"
"Makhani Darbar";"Desserts";"Kandivali East";4.4;23;"50";"100"
"Baskin Robbins Happyness Shakes";"Beverages";"Kandivali East";3.8;27;"30";"75"
"Baskin Robbins Happyness Shakes";"Desserts";"Kandivali East";3.8;27;"30";"75"
"Pizza Town";"Pizzas";"Kandivali East";3.9;27;"30";"75"
"Pizza Town";"Beverages";"Kandivali East";3.9;27;"30";"75"
"Pizza Town";"Italian";"Kandivali East";3.9;27;"30";"75"
"Jugheads";"Continental";"Kandivali East";4.2;30;"10";"40"
"Jugheads";"Chinese";"Kandivali East";4.2;30;"10";"40"
"Jugheads";"North Indian";"Kandivali East";4.2;30;"10";"40"
"Jugheads";"American";"Kandivali East";4.2;30;"10";"40"
"Mahakali Fast Food & Juice Centre";"Indian";"Kandivali East";4.4;33;"10";"600"
"Mahakali Fast Food & Juice Centre";"South Indian";"Kandivali East";4.4;33;"10";"600"
"Mahakali Fast Food & Juice Centre";"Beverages";"Kandivali East";4.4;33;"10";"600"
"Mahakali Fast Food & Juice Centre";"Awadhi";"Kandivali East";4.4;33;"10";"600"
"Aakash";"Desserts";"Kandivali East";3.9;29;"0";"Not Available"
"Aakash";"Snacks";"Kandivali East";3.9;29;"0";"Not Available"
"Gupta Bhelpuri House";"Snacks";"Kandivali East";4.2;41;"0";"Not Available"
"Gupta Bhelpuri House";"Chaat";"Kandivali East";4.2;41;"0";"Not Available"
"Gaonthan The Family Restaurant";"North Indian";"Kandivali East";4.3;36;"15";"45"
"Gaonthan The Family Restaurant";"Chinese";"Kandivali East";4.3;36;"15";"45"
"Gaonthan The Family Restaurant";"Biryani";"Kandivali East";4.3;36;"15";"45"
"The Avenue";"North Indian";"Kandivali East";4.5;33;"0";"Not Available"
"The Avenue";"Chinese";"Kandivali East";4.5;33;"0";"Not Available"
"The Avenue";"Tandoor";"Kandivali East";4.5;33;"0";"Not Available"
"The Avenue";"Indian";"Kandivali East";4.5;33;"0";"Not Available"
"The Avenue";"Seafood";"Kandivali East";4.5;33;"0";"Not Available"
"Souffle Cake Shop";"Bakery";"Kandivali East";3.8;25;"10";"700"
"Spring Fields";"North Indian";"Borivali";4.5;40;"30";"75"
"Spring Fields";"Chinese";"Borivali";4.5;40;"30";"75"
"Spring Fields";"Italian";"Borivali";4.5;40;"30";"75"
"Sheetal Dugdhalay";"Sweets";"Kandivali East";4.7;33;"0";"Not Available"
"WA! Wok (Delicious Chinese)";"Chinese";"Dahisar";4.3;39;"0";"Not Available"
"WA! Wok (Delicious Chinese)";"Oriental";"Dahisar";4.3;39;"0";"Not Available"
"WA! Wok (Delicious Chinese)";"Asian";"Dahisar";4.3;39;"0";"Not Available"
"WA! Wok (Delicious Chinese)";"Burmese";"Dahisar";4.3;39;"0";"Not Available"
"WA! Wok (Delicious Chinese)";"Thai";"Dahisar";4.3;39;"0";"Not Available"
"One Minute chai Nashta";"Bengali";"Borivali";4.5;27;"0";"Not Available"
"One Minute chai Nashta";"Snacks";"Borivali";4.5;27;"0";"Not Available"
"One Minute chai Nashta";"Street Food";"Borivali";4.5;27;"0";"Not Available"
"Kuku's";"Chinese";"Kandivali East";4.2;33;"Not Available";"999"
"RTC - Rolls And Fried Chicken";"Snacks";"Kandivali East";4.2;38;"Not Available";"449"
"RTC - Rolls And Fried Chicken";"Fast Food";"Kandivali East";4.2;38;"Not Available";"449"
"RTC - Rolls And Fried Chicken";"North Indian";"Kandivali East";4.2;38;"Not Available";"449"
"RTC - Rolls And Fried Chicken";"Street Food";"Kandivali East";4.2;38;"Not Available";"449"
"Biryani Barbeque Chinese (BBC-Babhai Naka)";"Biryani";"Kandivali East";4.5;35;"0";"Not Available"
"Biryani Barbeque Chinese (BBC-Babhai Naka)";"Chinese";"Kandivali East";4.5;35;"0";"Not Available"
"Biryani Barbeque Chinese (BBC-Babhai Naka)";"North Indian";"Kandivali East";4.5;35;"0";"Not Available"
"Biryani Barbeque Chinese (BBC-Babhai Naka)";"Punjabi";"Kandivali East";4.5;35;"0";"Not Available"
"Biryani Barbeque Chinese (BBC-Babhai Naka)";"Kebabs";"Kandivali East";4.5;35;"0";"Not Available"
"Biryani Barbeque Chinese (BBC-Babhai Naka)";"Afghani";"Kandivali East";4.5;35;"0";"Not Available"
"Gokul Anand";"North Indian";"Borivali";4.5;33;"0";"Not Available"
"Gokul Anand";"Chinese";"Borivali";4.5;33;"0";"Not Available"
"Gokul Anand";"Beverages";"Borivali";4.5;33;"0";"Not Available"
"Gokul Anand";"South Indian";"Borivali";4.5;33;"0";"Not Available"
"Tuba Restaurant";"Chinese";"Kandivali East";4.1;39;"Not Available";"499"
"Tuba Restaurant";"North Indian";"Kandivali East";4.1;39;"Not Available";"499"
"Tuba Restaurant";"Biryani";"Kandivali East";4.1;39;"Not Available";"499"
"Tuba Restaurant";"Indian";"Kandivali East";4.1;39;"Not Available";"499"
"Tuba Restaurant";"Sweets";"Kandivali East";4.1;39;"Not Available";"499"
"Tuba Restaurant";"Salads";"Kandivali East";4.1;39;"Not Available";"499"
"Tuba Restaurant";"Snacks";"Kandivali East";4.1;39;"Not Available";"499"
"The Veg Treat Express";"North Indian";"Kandivali East";4.5;36;"10";"1000"
"The Veg Treat Express";"Indian";"Kandivali East";4.5;36;"10";"1000"
"The Veg Treat Express";"Chinese";"Kandivali East";4.5;36;"10";"1000"
"The Veg Treat Express";"Italian";"Kandivali East";4.5;36;"10";"1000"
"The Veg Treat Express";"Mexican";"Kandivali East";4.5;36;"10";"1000"
"The Veg Treat Express";"Desserts";"Kandivali East";4.5;36;"10";"1000"
"Pushti Tushti";"Indian";"Kandivali East";4.4;38;"Not Available";"449"
"MM Mithaiwala.";"Sweets";"Kandivali East";4.3;39;"Not Available";"449"
"MM Mithaiwala.";"Snacks";"Kandivali East";4.3;39;"Not Available";"449"
"MM Mithaiwala.";"Bengali";"Kandivali East";4.3;39;"Not Available";"449"
"Anhad Misal";"Snacks";"Borivali";4.1;38;"Not Available";"499"
"Anhad Misal";"North Indian";"Borivali";4.1;38;"Not Available";"499"
"Classic Pure Veg";"North Indian";"Kandivali East";4.4;38;"10";"1500"
"Classic Pure Veg";"Chinese";"Kandivali East";4.4;38;"10";"1500"
"SNS Mexican Shack";"Mexican";"Kandivali East";4.4;59;"Not Available";"999"
"SNS Mexican Shack";"Salads";"Kandivali East";4.4;59;"Not Available";"999"
"SNS Mexican Shack";"Burgers";"Kandivali East";4.4;59;"Not Available";"999"
"SNS Mexican Shack";"Tex-Mex";"Kandivali East";4.4;59;"Not Available";"999"
"SNS Mexican Shack";"Beverages";"Kandivali East";4.4;59;"Not Available";"999"
"SNS Mexican Shack";"Fast Food";"Kandivali East";4.4;59;"Not Available";"999"
"Stacks And Racks";"American";"Kandivali East";4.6;56;"0";"Not Available"
"Marathi Mejwani";"Indian";"Dahisar";4.3;43;"0";"Not Available"
"Marathi Mejwani";"South Indian";"Dahisar";4.3;43;"0";"Not Available"
"Marathi Mejwani";"Seafood";"Dahisar";4.3;43;"0";"Not Available"
"Gupta Bhelpuri And Sandwich Corner";"Fast Food";"Kandivali East";4.2;41;"0";"Not Available"
"Sanata Snacks";"Maharashtrian";"Kandivali East";4.3;46;"0";"Not Available"
"Sanata Snacks";"Snacks";"Kandivali East";4.3;46;"0";"Not Available"
"Sanata Snacks";"Beverages";"Kandivali East";4.3;46;"0";"Not Available"
"Mm Mithaiwala Fast Food";"Fast Food";"Kandivali East";4.4;44;"15";"800"
"Mm Mithaiwala Fast Food";"South Indian";"Kandivali East";4.4;44;"15";"800"
"Mm Mithaiwala Fast Food";"Indian";"Kandivali East";4.4;44;"15";"800"
"Mm Mithaiwala Fast Food";"Snacks";"Kandivali East";4.4;44;"15";"800"
"Mm Mithaiwala Fast Food";"Beverages";"Kandivali East";4.4;44;"15";"800"
"Hotel Gopal Krishna";"South Indian";"Kandivali East";4.5;46;"Not Available";"999"
"Satkar Rice Plate House";"Maharashtrian";"Kandivali East";4.6;53;"10";"1500"
"Satkar Rice Plate House";"Malwani";"Kandivali East";4.6;53;"10";"1500"
"Satkar Rice Plate House";"Seafood";"Kandivali East";4.6;53;"10";"1500"
"Satkar Rice Plate House";"Biryani";"Kandivali East";4.6;53;"10";"1500"
"Cafe Shalimar";"North Indian";"Malad";3.9;44;"Not Available";"599"
"Cafe Shalimar";"Biryani";"Malad";3.9;44;"Not Available";"599"
"Cafe Shalimar";"Desserts";"Malad";3.9;44;"Not Available";"599"
"Cafe Shalimar";"Beverages";"Malad";3.9;44;"Not Available";"599"
"Arabian Shawarma Cafe";"Arabian";"Borivali";4.2;43;"Not Available";"999"
"Arabian Shawarma Cafe";"Lebanese";"Borivali";4.2;43;"Not Available";"999"
"Arabian Shawarma Cafe";"Snacks";"Borivali";4.2;43;"Not Available";"999"
"China Hunt";"Chinese";"Kandivali East";4.2;48;"20";"100"
"China Hunt";"North Indian";"Kandivali East";4.2;48;"20";"100"
"China Hunt";"Tandoor";"Kandivali East";4.2;48;"20";"100"
"Hotel Sai Palace Grand";"North Indian";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Chinese";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Biryani";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Desserts";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Continental";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Mangalorean";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Seafood";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Italian";"Kandivali East";4.5;58;"0";"Not Available"
"Hotel Sai Palace Grand";"Fast Food";"Kandivali East";4.5;58;"0";"Not Available"
"Khaas Paratha";"North Indian";"Kandivali East";4.4;45;"0";"Not Available"
"Nischita Nxt";"Biryani";"Kandivali East";4.4;51;"Not Available";"999"
"Nischita Nxt";"Chinese";"Kandivali East";4.4;51;"Not Available";"999"
"Nischita Nxt";"North Indian";"Kandivali East";4.4;51;"Not Available";"999"
"Nischita Nxt";"Seafood";"Kandivali East";4.4;51;"Not Available";"999"
"Foodgerk - The Diet Parlour";"Continental";"Kandivali East";4.3;52;"Not Available";"499"
"Foodgerk - The Diet Parlour";"Salads";"Kandivali East";4.3;52;"Not Available";"499"
"Jay Prakash Bar & Restaurant";"Indian";"Kandivali East";4.2;55;"Not Available";"449"
"Jay Prakash Bar & Restaurant";"Chinese";"Kandivali East";4.2;55;"Not Available";"449"
"YUI";"Asian";"Kandivali East";4.4;50;"Not Available";"999"
"YUI";"Japanese";"Kandivali East";4.4;50;"Not Available";"999"
"Sai Veg World Xpress";"South Indian";"Kandivali East";4.0;51;"Not Available";"449"
"Sai Veg World Xpress";"North Indian";"Kandivali East";4.0;51;"Not Available";"449"
"Dessert Therapy";"Cakes and Pastries";"Kandivali East";4.6;46;"0";"Not Available"
"Dessert Therapy";"Desserts";"Kandivali East";4.6;46;"0";"Not Available"
"Dessert Therapy";"Beverages";"Kandivali East";4.6;46;"0";"Not Available"
"Dessert Therapy";"Bakery";"Kandivali East";4.6;46;"0";"Not Available"
"Sammy Sosa";"Mexican";"Kandivali East";4.4;57;"Not Available";"899"
"Sammy Sosa";"Asian";"Kandivali East";4.4;57;"Not Available";"899"
"Suka Sukhi";"Maharashtrian";"Kandivali East";4.4;50;"0";"Not Available"
"Suka Sukhi";"Malwani";"Kandivali East";4.4;50;"0";"Not Available"
"Queen Margherita's Pizzeria";"Pizzas";"Kandivali East";4.3;61;"0";"Not Available"
"Queen Margherita's Pizzeria";"Italian-American";"Kandivali East";4.3;61;"0";"Not Available"
"Curry and Combo Twist (Pure Veg)";"Indian";"Kandivali East";4.3;44;"0";"Not Available"
"The Red Turtle - Pan Asian Bistro";"Pan-Asian";"Kandivali East";4.4;57;"0";"Not Available"
"The Red Turtle - Pan Asian Bistro";"Chinese";"Kandivali East";4.4;57;"0";"Not Available"
"The Red Turtle - Pan Asian Bistro";"Thai";"Kandivali East";4.4;57;"0";"Not Available"
"The Red Turtle - Pan Asian Bistro";"Japanese";"Kandivali East";4.4;57;"0";"Not Available"
"The Red Turtle - Pan Asian Bistro";"Singaporean";"Kandivali East";4.4;57;"0";"Not Available"
"The Veg Treat Royal";"North Indian";"Borivali";4.5;42;"0";"Not Available"
"The Veg Treat Royal";"Indian";"Borivali";4.5;42;"0";"Not Available"
"The Veg Treat Royal";"Chinese";"Borivali";4.5;42;"0";"Not Available"
"The Veg Treat Royal";"Continental";"Borivali";4.5;42;"0";"Not Available"
"The Veg Treat Royal";"South Indian";"Borivali";4.5;42;"0";"Not Available"
"Mangoes";"Mangalorean";"Kandivali East";4.4;61;"0";"Not Available"
"Mangoes";"Goan";"Kandivali East";4.4;61;"0";"Not Available"
"Rangrezz Desi Restobar";"North Indian";"Kandivali East";4.4;43;"0";"Not Available"
"Bansi Vadapav";"Fast Food";"Kandivali East";4.2;41;"0";"Not Available"
"Mumbaikar S Food House";"Indian";"Kandivali East";4.3;61;"0";"Not Available"
"Mumbaikar S Food House";"Thalis";"Kandivali East";4.3;61;"0";"Not Available"
"Vivek Chinese corner";"Chinese";"Kandivali East";4.4;44;"10";"1300"
"Pranayam (Pure Veg)";"North Indian";"Borivali";4.0;47;"Not Available";"249"
"Pranayam (Pure Veg)";"South Indian";"Borivali";4.0;47;"Not Available";"249"
"Pranayam (Pure Veg)";"Snacks";"Borivali";4.0;47;"Not Available";"249"
"Grab Some Momos Here";"Tibetan";"Borivali";4.5;42;"0";"Not Available"
"Grab Some Momos Here";"Chinese";"Borivali";4.5;42;"0";"Not Available"
"Peco Peco";"Chinese";"Kandivali East";4.4;48;"0";"Not Available"
"Peco Peco";"Asian";"Kandivali East";4.4;48;"0";"Not Available"
"Peco Peco";"Thai";"Kandivali East";4.4;48;"0";"Not Available"
"Meetha By Radisson";"Desserts";"Kandivali East";4.6;54;"10";"40"
"Rasodu - The Ethnic Kitchen";"Indian";"Kandivali East";4.3;44;"0";"Not Available"
"Rasodu - The Ethnic Kitchen";"Thalis";"Kandivali East";4.3;44;"0";"Not Available"
"Rasodu - The Ethnic Kitchen";"Beverages";"Kandivali East";4.3;44;"0";"Not Available"
"Kake Da Hotel (Since 1931)";"North Indian";"Kandivali East";4.2;53;"15";"800"
"Kake Da Hotel (Since 1931)";"Tandoor";"Kandivali East";4.2;53;"15";"800"
"Kake Da Hotel (Since 1931)";"Punjabi";"Kandivali East";4.2;53;"15";"800"
"# Thali";"North Indian";"Borivali";4.5;52;"Not Available";"449"
"# Thali";"Chinese";"Borivali";4.5;52;"Not Available";"449"
"Sernyaa";"Tibetan";"Kandivali East";4.5;56;"10";"900"
"Sernyaa";"Chinese";"Kandivali East";4.5;56;"10";"900"
"Udipi Vihar (pure veg) restaurant";"Chinese";"Kandivali East";4.4;50;"0";"Not Available"
"Udipi Vihar (pure veg) restaurant";"North Indian";"Kandivali East";4.4;50;"0";"Not Available"
"Udipi Vihar (pure veg) restaurant";"South Indian";"Kandivali East";4.4;50;"0";"Not Available"
"Udipi Vihar (pure veg) restaurant";"Tandoor";"Kandivali East";4.4;50;"0";"Not Available"
"Udipi Vihar (pure veg) restaurant";"Biryani";"Kandivali East";4.4;50;"0";"Not Available"
"Udipi Vihar (pure veg) restaurant";"Desserts";"Kandivali East";4.4;50;"0";"Not Available"
"Shubh Sagar Restaurant";"Chinese";"Mira Road";4.4;52;"0";"Not Available"
"Shubh Sagar Restaurant";"North Indian";"Mira Road";4.4;52;"0";"Not Available"
"Shubh Sagar Restaurant";"South Indian";"Mira Road";4.4;52;"0";"Not Available"
"Ruchi Veg Restaurant";"Italian";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Mexican";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"South Indian";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"North Indian";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Chinese";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Tandoor";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Biryani";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Juices";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Beverages";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Mughlai";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Home Food";"Kandivali East";4.1;46;"10";"900"
"Ruchi Veg Restaurant";"Healthy Food";"Kandivali East";4.1;46;"10";"900"
"Jango's";"Chinese";"Kandivali East";4.2;55;"Not Available";"749"
"Jango's";"North Indian";"Kandivali East";4.2;55;"Not Available";"749"
"Jango's";"Biryani";"Kandivali East";4.2;55;"Not Available";"749"
"Jango's";"Kebabs";"Kandivali East";4.2;55;"Not Available";"749"
"Konkan Chilly";"Konkan";"Kandivali East";4.3;56;"10";"1000"
"Konkan Chilly";"North Indian";"Kandivali East";4.3;56;"10";"1000"
"Konkan Chilly";"Chinese";"Kandivali East";4.3;56;"10";"1000"
"Konkan Chilly";"Tandoor";"Kandivali East";4.3;56;"10";"1000"
"Konkan Chilly";"Malwani";"Kandivali East";4.3;56;"10";"1000"
"Flavours Of China (Evershine Nagar)";"Chinese";"Kandivali East";4.2;51;"Not Available";"999"
"Landmark Kitchens";"Indian";"Kandivali East";4.4;56;"0";"Not Available"
"Landmark Kitchens";"Snacks";"Kandivali East";4.4;56;"0";"Not Available"
"Landmark Kitchens";"Pizzas";"Kandivali East";4.4;56;"0";"Not Available"
"Landmark Kitchens";"Chinese";"Kandivali East";4.4;56;"0";"Not Available"
"Desi Shack- Acha Khao, Acha Khilao- By om snacks";"Indian";"Kandivali East";4.1;43;"0";"Not Available"
"Desi Shack- Acha Khao, Acha Khilao- By om snacks";"Fast Food";"Kandivali East";4.1;43;"0";"Not Available"
"Desi Shack- Acha Khao, Acha Khilao- By om snacks";"Snacks";"Kandivali East";4.1;43;"0";"Not Available"
"Desi Shack- Acha Khao, Acha Khilao- By om snacks";"Italian";"Kandivali East";4.1;43;"0";"Not Available"
"Desi Shack- Acha Khao, Acha Khilao- By om snacks";"Chinese";"Kandivali East";4.1;43;"0";"Not Available"
"Desi Shack- Acha Khao, Acha Khilao- By om snacks";"Beverages";"Kandivali East";4.1;43;"0";"Not Available"
"Malgudi - Veg & Non-Veg Family Restaurant";"North Indian";"Kandivali East";4.1;48;"Not Available";"449"
"Malgudi - Veg & Non-Veg Family Restaurant";"Chinese";"Kandivali East";4.1;48;"Not Available";"449"
"Malgudi - Veg & Non-Veg Family Restaurant";"South Indian";"Kandivali East";4.1;48;"Not Available";"449"
"Malgudi - Veg & Non-Veg Family Restaurant";"Malwani";"Kandivali East";4.1;48;"Not Available";"449"
"Shiv Sagar Malad";"Indian";"Kandivali East";4.2;48;"10";"1200"
"Shiv Sagar Malad";"Chinese";"Kandivali East";4.2;48;"10";"1200"
"Lalit Bakery";"Bakery";"Borivali";4.3;51;"0";"Not Available"
"Lalit Bakery";"Desserts";"Borivali";4.3;51;"0";"Not Available"
"Lalit Bakery";"Italian";"Borivali";4.3;51;"0";"Not Available"
"Namaskar The Family Restaurant";"North Indian";"Kandivali East";4.4;49;"0";"Not Available"
"Namaskar The Family Restaurant";"Chinese";"Kandivali East";4.4;49;"0";"Not Available"
"Namaskar The Family Restaurant";"Maharashtrian";"Kandivali East";4.4;49;"0";"Not Available"
"Namaskar The Family Restaurant";"Biryani";"Kandivali East";4.4;49;"0";"Not Available"
"Green Tadka";"Indian";"Kandivali East";4.4;51;"0";"Not Available"
"Stir Fry Grill";"Chinese";"Kandivali East";4.3;48;"Not Available";"449"
"Stir Fry Grill";"Continental";"Kandivali East";4.3;48;"Not Available";"449"
"Stir Fry Grill";"Indian";"Kandivali East";4.3;48;"Not Available";"449"
"Stir Fry Grill";"Thai";"Kandivali East";4.3;48;"Not Available";"449"
"Stir Fry Grill";"Healthy Food";"Kandivali East";4.3;48;"Not Available";"449"
"Stir Fry Grill";"Pan-Asian";"Kandivali East";4.3;48;"Not Available";"449"
"Deepak Only Veg";"South Indian";"Mumbai";4.4;49;"10";"600"
"Deepak Only Veg";"Chinese";"Mumbai";4.4;49;"10";"600"
"Deepak Only Veg";"Indian";"Mumbai";4.4;49;"10";"600"
"Gulistan Family Restaurant";"Chinese";"Kandivali East";4.1;43;"10";"1300"
"Keto Treats";"Keto";"Kandivali East";4.4;52;"10";"900"
"Keto Treats";"Bakery";"Kandivali East";4.4;52;"10";"900"
"Keto Treats";"Ice Cream";"Kandivali East";4.4;52;"10";"900"
"Keto Treats";"Desserts";"Kandivali East";4.4;52;"10";"900"
"Hotel Apala samadhan";"Malwani";"Kandivali East";4.4;49;"0";"Not Available"
"Hotel Apala samadhan";"Indian";"Kandivali East";4.4;49;"0";"Not Available"
"Hotel Apala samadhan";"Chinese";"Kandivali East";4.4;49;"0";"Not Available"
"Ravindra Restaurant";"North Indian";"Kandivali East";4.5;43;"0";"Not Available"
"Ravindra Restaurant";"South Indian";"Kandivali East";4.5;43;"0";"Not Available"
"Ravindra Restaurant";"Chinese";"Kandivali East";4.5;43;"0";"Not Available"
"Ravindra Restaurant";"Pizzas";"Kandivali East";4.5;43;"0";"Not Available"
"Apricot foods";"Sweets";"Kandivali East";4.5;43;"Not Available";"999"
"Apricot foods";"Fast Food";"Kandivali East";4.5;43;"Not Available";"999"
"Apricot foods";"Chaat";"Kandivali East";4.5;43;"Not Available";"999"
"Apricot foods";"Snacks";"Kandivali East";4.5;43;"Not Available";"999"
"Apricot foods";"Desserts";"Kandivali East";4.5;43;"Not Available";"999"
"Apricot foods";"Gujarati";"Kandivali East";4.5;43;"Not Available";"999"
"Apricot foods";"Maharashtrian";"Kandivali East";4.5;43;"Not Available";"999"
"Sattvik Tiffin Co";"North Indian";"Kandivali East";4.4;44;"0";"Not Available"
"Sattvik Tiffin Co";"Chinese";"Kandivali East";4.4;44;"0";"Not Available"
"Govindas Veg Treat";"North Indian";"Kandivali East";4.3;45;"10";"700"
"Govindas Veg Treat";"Chinese";"Kandivali East";4.3;45;"10";"700"
"Govindas Veg Treat";"Beverages";"Kandivali East";4.3;45;"10";"700"
"Govindas Veg Treat";"South American";"Kandivali East";4.3;45;"10";"700"
